"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 27 02:01:07 GMT 2024","Sat Jul 27 02:01:10 GMT 2024","3006","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Jul 27 02:01:17 GMT 2024","Sat Jul 27 02:01:17 GMT 2024","152","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Jul 27 02:01:01 GMT 2024","Sat Jul 27 02:01:01 GMT 2024","8","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Jul 27 02:01:10 GMT 2024","Sat Jul 27 02:01:13 GMT 2024","3121","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jul 27 02:01:16 GMT 2024","Sat Jul 27 02:01:17 GMT 2024","945","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Jul 27 02:01:02 GMT 2024","Sat Jul 27 02:01:07 GMT 2024","5523","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Jul 27 02:01:17 GMT 2024","Sat Jul 27 02:01:26 GMT 2024","9106","","Login","","Login successful","","Login successful",""
"passed","Sat Jul 27 02:01:13 GMT 2024","Sat Jul 27 02:01:16 GMT 2024","2824","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
