"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 14 02:09:58 GMT 2024","Sat Sep 14 02:10:00 GMT 2024","2329","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"failed","Sat Sep 14 02:10:23 GMT 2024","Sat Sep 14 02:10:28 GMT 2024","5249","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Sep 14 02:10:06 GMT 2024","Sat Sep 14 02:10:16 GMT 2024","9194","","Login","","Login successful","","Login successful",""
"passed","Sat Sep 14 02:10:22 GMT 2024","Sat Sep 14 02:10:22 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Sep 14 02:10:06 GMT 2024","Sat Sep 14 02:10:06 GMT 2024","134","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Sep 14 02:10:05 GMT 2024","Sat Sep 14 02:10:06 GMT 2024","968","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"failed","Sat Sep 14 02:10:28 GMT 2024","Sat Sep 14 02:10:31 GMT 2024","2827","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Sep 14 02:09:53 GMT 2024","Sat Sep 14 02:09:58 GMT 2024","4775","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
