"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 06 01:53:48 GMT 2024","Sat Jan 06 01:53:48 GMT 2024","85","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"failed","Sat Jan 06 01:54:02 GMT 2024","Sat Jan 06 01:54:03 GMT 2024","688","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Jan 06 01:53:41 GMT 2024","Sat Jan 06 01:53:43 GMT 2024","2014","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"failed","Sat Jan 06 01:53:59 GMT 2024","Sat Jan 06 01:54:02 GMT 2024","2486","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"broken","Sat Jan 06 01:54:03 GMT 2024","Sat Jan 06 01:54:03 GMT 2024","597","","Login","","Login successful","","Login successful",""
"failed","Sat Jan 06 01:53:56 GMT 2024","Sat Jan 06 01:53:59 GMT 2024","3733","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jan 06 01:53:37 GMT 2024","Sat Jan 06 01:53:41 GMT 2024","4448","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
