"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 02:11:20 GMT 2024","Sat Sep 21 02:11:25 GMT 2024","4924","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Sep 21 02:11:49 GMT 2024","Sat Sep 21 02:11:49 GMT 2024","10","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Sep 21 02:11:33 GMT 2024","Sat Sep 21 02:11:33 GMT 2024","87","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"failed","Sat Sep 21 02:11:49 GMT 2024","Sat Sep 21 02:11:54 GMT 2024","4927","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"failed","Sat Sep 21 02:11:54 GMT 2024","Sat Sep 21 02:11:57 GMT 2024","2264","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Sep 21 02:11:32 GMT 2024","Sat Sep 21 02:11:33 GMT 2024","778","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Sep 21 02:11:33 GMT 2024","Sat Sep 21 02:11:42 GMT 2024","9190","","Login","","Login successful","","Login successful",""
"passed","Sat Sep 21 02:11:25 GMT 2024","Sat Sep 21 02:11:27 GMT 2024","2199","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
