"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 20 01:55:16 GMT 2024","Sat Jan 20 01:55:17 GMT 2024","130","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"failed","Sat Jan 20 01:55:29 GMT 2024","Sat Jan 20 01:55:32 GMT 2024","2779","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Jan 20 01:55:04 GMT 2024","Sat Jan 20 01:55:08 GMT 2024","4047","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"broken","Sat Jan 20 01:55:33 GMT 2024","Sat Jan 20 01:55:34 GMT 2024","695","","Login","","Login successful","","Login successful",""
"failed","Sat Jan 20 01:55:32 GMT 2024","Sat Jan 20 01:55:33 GMT 2024","835","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"failed","Sat Jan 20 01:55:25 GMT 2024","Sat Jan 20 01:55:29 GMT 2024","3992","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jan 20 01:55:08 GMT 2024","Sat Jan 20 01:55:10 GMT 2024","2125","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
