"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 01:57:40 GMT 2024","Sat Jun 22 01:57:40 GMT 2024","187","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Jun 22 01:57:30 GMT 2024","Sat Jun 22 01:57:33 GMT 2024","2584","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Jun 22 01:57:40 GMT 2024","Sat Jun 22 01:57:49 GMT 2024","9342","","Login","","Login successful","","Login successful",""
"failed","Sat Jun 22 01:57:56 GMT 2024","Sat Jun 22 01:57:59 GMT 2024","3396","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Jun 22 01:57:56 GMT 2024","Sat Jun 22 01:57:56 GMT 2024","8","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Jun 22 01:57:33 GMT 2024","Sat Jun 22 01:57:36 GMT 2024","2851","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jun 22 01:57:36 GMT 2024","Sat Jun 22 01:57:39 GMT 2024","2973","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Jun 22 01:57:25 GMT 2024","Sat Jun 22 01:57:30 GMT 2024","5084","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
