"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 13 02:01:14 GMT 2024","Sat Jul 13 02:01:24 GMT 2024","10268","","Login","","Login successful","","Login successful",""
"passed","Sat Jul 13 02:01:05 GMT 2024","Sat Jul 13 02:01:09 GMT 2024","3571","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jul 13 02:01:13 GMT 2024","Sat Jul 13 02:01:14 GMT 2024","1053","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Jul 13 02:01:14 GMT 2024","Sat Jul 13 02:01:14 GMT 2024","195","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Jul 13 02:00:56 GMT 2024","Sat Jul 13 02:00:56 GMT 2024","8","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Jul 13 02:01:09 GMT 2024","Sat Jul 13 02:01:13 GMT 2024","3732","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Jul 13 02:01:02 GMT 2024","Sat Jul 13 02:01:05 GMT 2024","2715","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Jul 13 02:00:57 GMT 2024","Sat Jul 13 02:01:02 GMT 2024","5527","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
