"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 27 01:51:31 GMT 2024","Sat Apr 27 01:51:36 GMT 2024","4845","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Apr 27 01:51:36 GMT 2024","Sat Apr 27 01:51:38 GMT 2024","2231","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Apr 27 01:51:44 GMT 2024","Sat Apr 27 01:51:53 GMT 2024","9048","","Login","","Login successful","","Login successful",""
"passed","Sat Apr 27 01:51:41 GMT 2024","Sat Apr 27 01:51:43 GMT 2024","2287","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Apr 27 01:51:44 GMT 2024","Sat Apr 27 01:51:44 GMT 2024","196","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Apr 27 01:51:43 GMT 2024","Sat Apr 27 01:51:44 GMT 2024","866","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Apr 27 01:51:31 GMT 2024","Sat Apr 27 01:51:31 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Apr 27 01:51:38 GMT 2024","Sat Apr 27 01:51:41 GMT 2024","2316","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
