"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 02 01:51:11 GMT 2023","Sat Dec 02 01:51:12 GMT 2023","80","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Dec 02 01:51:11 GMT 2023","Sat Dec 02 01:51:11 GMT 2023","730","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"broken","Sat Dec 02 01:51:19 GMT 2023","Sat Dec 02 01:51:20 GMT 2023","991","","Login","","Login successful","","Login successful",""
"passed","Sat Dec 02 01:51:09 GMT 2023","Sat Dec 02 01:51:11 GMT 2023","2158","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Dec 02 01:51:06 GMT 2023","Sat Dec 02 01:51:09 GMT 2023","2099","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Dec 02 01:51:04 GMT 2023","Sat Dec 02 01:51:06 GMT 2023","2001","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Dec 02 01:51:00 GMT 2023","Sat Dec 02 01:51:04 GMT 2023","3873","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
