"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 13 01:33:15 GMT 2024","Sat Apr 13 01:33:16 GMT 2024","923","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"broken","Sat Apr 13 01:33:56 GMT 2024","Sat Apr 13 01:34:29 GMT 2024","32444","","Login","","Login successful","","Login successful",""
"passed","Sat Apr 13 01:32:57 GMT 2024","Sat Apr 13 01:32:59 GMT 2024","2281","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Apr 13 01:33:56 GMT 2024","Sat Apr 13 01:33:56 GMT 2024","8","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Apr 13 01:32:51 GMT 2024","Sat Apr 13 01:32:57 GMT 2024","5326","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Apr 13 01:33:12 GMT 2024","Sat Apr 13 01:33:15 GMT 2024","2474","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Apr 13 01:33:16 GMT 2024","Sat Apr 13 01:33:16 GMT 2024","84","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Apr 13 01:32:59 GMT 2024","Sat Apr 13 01:33:12 GMT 2024","13180","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
