"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 24 02:05:19 GMT 2024","Sat Aug 24 02:05:24 GMT 2024","5038","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Aug 24 02:05:01 GMT 2024","Sat Aug 24 02:05:02 GMT 2024","1035","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Aug 24 02:05:03 GMT 2024","Sat Aug 24 02:05:12 GMT 2024","9127","","Login","","Login successful","","Login successful",""
"passed","Sat Aug 24 02:04:53 GMT 2024","Sat Aug 24 02:04:56 GMT 2024","2335","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Aug 24 02:05:18 GMT 2024","Sat Aug 24 02:05:18 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Aug 24 02:05:02 GMT 2024","Sat Aug 24 02:05:03 GMT 2024","226","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"failed","Sat Aug 24 02:05:24 GMT 2024","Sat Aug 24 02:05:27 GMT 2024","2810","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Aug 24 02:04:48 GMT 2024","Sat Aug 24 02:04:53 GMT 2024","5366","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
