"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 12 02:13:35 GMT 2024","Sat Oct 12 02:13:45 GMT 2024","9285","","Login","","Login successful","","Login successful",""
"passed","Sat Oct 12 02:13:34 GMT 2024","Sat Oct 12 02:13:35 GMT 2024","782","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Oct 12 02:13:35 GMT 2024","Sat Oct 12 02:13:35 GMT 2024","95","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Oct 12 02:13:21 GMT 2024","Sat Oct 12 02:13:27 GMT 2024","5594","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"failed","Sat Oct 12 02:13:57 GMT 2024","Sat Oct 12 02:14:00 GMT 2024","2542","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Oct 12 02:13:27 GMT 2024","Sat Oct 12 02:13:29 GMT 2024","2656","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Oct 12 02:13:51 GMT 2024","Sat Oct 12 02:13:51 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"failed","Sat Oct 12 02:13:52 GMT 2024","Sat Oct 12 02:13:57 GMT 2024","5242","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
