"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 02:49:11 GMT 2024","Fri Apr 19 02:49:11 GMT 2024","16","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Fri Apr 19 02:49:12 GMT 2024","Fri Apr 19 02:49:21 GMT 2024","9462","","Login","","Login successful","","Login successful",""
