"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 09 01:40:52 GMT 2024","Sat Mar 09 01:41:03 GMT 2024","10605","","Login","","Login successful","","Login successful",""
"passed","Sat Mar 09 01:40:51 GMT 2024","Sat Mar 09 01:40:52 GMT 2024","799","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Mar 09 01:40:38 GMT 2024","Sat Mar 09 01:40:38 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Mar 09 01:40:39 GMT 2024","Sat Mar 09 01:40:44 GMT 2024","5669","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Mar 09 01:40:44 GMT 2024","Sat Mar 09 01:40:47 GMT 2024","2177","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Mar 09 01:40:47 GMT 2024","Sat Mar 09 01:40:49 GMT 2024","2280","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Mar 09 01:40:49 GMT 2024","Sat Mar 09 01:40:51 GMT 2024","2537","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Mar 09 01:40:52 GMT 2024","Sat Mar 09 01:40:52 GMT 2024","155","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
