"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 10 02:04:53 GMT 2024","Sat Aug 10 02:04:53 GMT 2024","89","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Aug 10 02:04:40 GMT 2024","Sat Aug 10 02:04:45 GMT 2024","4722","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Aug 10 02:04:45 GMT 2024","Sat Aug 10 02:04:47 GMT 2024","2121","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
"passed","Sat Aug 10 02:04:52 GMT 2024","Sat Aug 10 02:04:53 GMT 2024","782","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"failed","Sat Aug 10 02:05:10 GMT 2024","Sat Aug 10 02:05:15 GMT 2024","4803","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"failed","Sat Aug 10 02:05:15 GMT 2024","Sat Aug 10 02:05:17 GMT 2024","2298","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"passed","Sat Aug 10 02:05:10 GMT 2024","Sat Aug 10 02:05:10 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Aug 10 02:04:53 GMT 2024","Sat Aug 10 02:05:03 GMT 2024","10109","","Login","","Login successful","","Login successful",""
