"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 29 01:58:36 GMT 2024","Sat Jun 29 01:58:39 GMT 2024","2433","","List","","Verify that a list can be created in a Board","","Verify that a list can be created in a Board",""
"passed","Sat Jun 29 01:59:00 GMT 2024","Sat Jun 29 01:59:00 GMT 2024","9","Gradle suite","Gradle test","com.ovidiomiranda.framework.core.utils.StringUtilsTest","com.ovidiomiranda.framework.core.utils.StringUtilsTest","deleteLastCharacterFromString","deleteLastCharacterFromString",""
"passed","Sat Jun 29 01:58:43 GMT 2024","Sat Jun 29 01:58:44 GMT 2024","183","","Workspace","","Verify that a Workspace can't be created with an empty display name","","Verify that a Workspace can't be created with an empty display name",""
"passed","Sat Jun 29 01:58:29 GMT 2024","Sat Jun 29 01:58:34 GMT 2024","5189","","Board","","Verify that a board can be created in a workspace","","Verify that a board can be created in a workspace",""
"passed","Sat Jun 29 01:58:44 GMT 2024","Sat Jun 29 01:58:54 GMT 2024","9880","","Login","","Login successful","","Login successful",""
"passed","Sat Jun 29 01:58:39 GMT 2024","Sat Jun 29 01:58:42 GMT 2024","3742","","List","","Verify that a list can be archived","","Verify that a list can be archived",""
"failed","Sat Jun 29 01:59:00 GMT 2024","Sat Jun 29 01:59:04 GMT 2024","3513","","Workspace","","Verify that a workspace can be created","","Verify that a workspace can be created",""
"passed","Sat Jun 29 01:58:34 GMT 2024","Sat Jun 29 01:58:36 GMT 2024","2251","","Board","","Create a new Board with one character for the name","","Create a new Board with one character for the name",""
